,Symptom,Disease
10699,"abnormal involuntary movements ,back pain ,problems with movement ,arm weakness ,leg weakness ",peripheral nerve disorder
10700,"leg pain ,arm pain ,foot or toe pain ,paresthesia ,leg weakness ",peripheral nerve disorder
10701,"arm pain ,disturbance of memory ,leg weakness ",peripheral nerve disorder
10702,"dizziness ,leg pain ,foot or toe pain ,disturbance of memory ,arm weakness ",peripheral nerve disorder
10703,"dizziness ,abnormal involuntary movements ,arm pain ,back pain ,problems with movement ",peripheral nerve disorder
10704,"abnormal involuntary movements ,back pain ,problems with movement ,disturbance of memory ",peripheral nerve disorder
10705,"dizziness ,abnormal involuntary movements ,leg pain ,foot or toe pain ,problems with movement ,arm weakness ",peripheral nerve disorder
10706,"dizziness ,back pain ,paresthesia ,leg weakness ",peripheral nerve disorder
10707,"dizziness ,leg pain ,arm pain ,back pain ,loss of sensation ",peripheral nerve disorder
10708,"abnormal involuntary movements ,leg pain ,back pain ,loss of sensation ,paresthesia ,leg weakness ",peripheral nerve disorder
10709,"back pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10710,"abnormal involuntary movements ,arm pain ,problems with movement ,paresthesia ,arm weakness ",peripheral nerve disorder
10711,"dizziness ,abnormal involuntary movements ,leg pain ,back pain ,loss of sensation ,disturbance of memory ,leg weakness ",peripheral nerve disorder
10712,"dizziness ,abnormal involuntary movements ,back pain ,problems with movement ,loss of sensation ",peripheral nerve disorder
10713,"dizziness ,back pain ,foot or toe pain ,paresthesia ,arm weakness ",peripheral nerve disorder
10714,"abnormal involuntary movements ,leg pain ,foot or toe pain ,loss of sensation ",peripheral nerve disorder
10715,"abnormal involuntary movements ,leg pain ,arm pain ,back pain ,problems with movement ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10716,"dizziness ,abnormal involuntary movements ,leg pain ,arm pain ,problems with movement ,loss of sensation ,disturbance of memory ",peripheral nerve disorder
10717,"abnormal involuntary movements ,problems with movement ,paresthesia ,arm weakness ",peripheral nerve disorder
10718,"abnormal involuntary movements ,loss of sensation ,disturbance of memory ,paresthesia ",peripheral nerve disorder
10719,"leg pain ,arm pain ,foot or toe pain ,arm weakness ",peripheral nerve disorder
10720,"dizziness ,abnormal involuntary movements ,leg pain ,arm pain ,back pain ,problems with movement ,leg weakness ",peripheral nerve disorder
10721,"dizziness ,abnormal involuntary movements ,foot or toe pain ,loss of sensation ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10722,"abnormal involuntary movements ,leg pain ,arm pain ,back pain ,foot or toe pain ,loss of sensation ,disturbance of memory ,paresthesia ,leg weakness ",peripheral nerve disorder
10723,"dizziness ,leg pain ,back pain ,problems with movement ,loss of sensation ,paresthesia ,leg weakness ",peripheral nerve disorder
10724,"abnormal involuntary movements ,foot or toe pain ,loss of sensation ,disturbance of memory ,arm weakness ,leg weakness ",peripheral nerve disorder
10725,"abnormal involuntary movements ,loss of sensation ",peripheral nerve disorder
10726,"dizziness ,arm pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10727,"abnormal involuntary movements ,leg pain ,problems with movement ,paresthesia ,arm weakness ",peripheral nerve disorder
10728,"abnormal involuntary movements ,leg pain ,back pain ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10729,"dizziness ,leg pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,leg weakness ",peripheral nerve disorder
10730,"dizziness ,abnormal involuntary movements ,back pain ,foot or toe pain ,leg weakness ",peripheral nerve disorder
10731,"dizziness ,abnormal involuntary movements ,arm pain ,back pain ,foot or toe pain ",peripheral nerve disorder
10732,"dizziness ,abnormal involuntary movements ,loss of sensation ,arm weakness ,leg weakness ",peripheral nerve disorder
10733,"leg pain ,back pain ,disturbance of memory ,arm weakness ",peripheral nerve disorder
10734,"leg pain ,leg weakness ",peripheral nerve disorder
10735,"dizziness ,abnormal involuntary movements ,arm pain ,back pain ,foot or toe pain ,loss of sensation ,disturbance of memory ",peripheral nerve disorder
10736,"dizziness ,leg pain ,arm pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ",peripheral nerve disorder
10737,"arm pain ,foot or toe pain ,paresthesia ,arm weakness ",peripheral nerve disorder
10738,"arm pain ,foot or toe pain ,disturbance of memory ,paresthesia ,arm weakness ",peripheral nerve disorder
10739,"dizziness ,abnormal involuntary movements ,leg pain ,arm pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ,leg weakness ",peripheral nerve disorder
10740,"dizziness ,abnormal involuntary movements ,leg pain ,arm pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,arm weakness ,leg weakness ",peripheral nerve disorder
10741,"leg pain ,foot or toe pain ,paresthesia ,leg weakness ",peripheral nerve disorder
10742,"dizziness ,leg pain ,arm pain ,problems with movement ,arm weakness ,leg weakness ",peripheral nerve disorder
10743,"dizziness ,abnormal involuntary movements ,arm pain ,back pain ,foot or toe pain ,problems with movement ,arm weakness ",peripheral nerve disorder
10744,"dizziness ,leg pain ,arm pain ,problems with movement ,loss of sensation ,disturbance of memory ",peripheral nerve disorder
10745,"dizziness ,arm pain ,back pain ,foot or toe pain ,loss of sensation ,disturbance of memory ,leg weakness ",peripheral nerve disorder
10746,"abnormal involuntary movements ,leg pain ,arm pain ,loss of sensation ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10747,"abnormal involuntary movements ,arm pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,leg weakness ",peripheral nerve disorder
10748,"abnormal involuntary movements ,foot or toe pain ,arm weakness ",peripheral nerve disorder
10749,"dizziness ,abnormal involuntary movements ,foot or toe pain ,loss of sensation ,disturbance of memory ,paresthesia ,leg weakness ",peripheral nerve disorder
10750,"abnormal involuntary movements ,leg pain ,problems with movement ,loss of sensation ",peripheral nerve disorder
10751,"dizziness ,arm pain ,back pain ,problems with movement ",peripheral nerve disorder
10752,"problems with movement ,paresthesia ,leg weakness ",peripheral nerve disorder
10753,"dizziness ,back pain ,paresthesia ,arm weakness ",peripheral nerve disorder
10754,"abnormal involuntary movements ,leg pain ,problems with movement ,disturbance of memory ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10755,"dizziness ,abnormal involuntary movements ,leg pain ,arm pain ,back pain ,foot or toe pain ,paresthesia ,arm weakness ",peripheral nerve disorder
10756,"dizziness ,arm pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,arm weakness ,leg weakness ",peripheral nerve disorder
10757,"foot or toe pain ,problems with movement ,paresthesia ,leg weakness ",peripheral nerve disorder
10758,"dizziness ,leg pain ,loss of sensation ,arm weakness ,leg weakness ",peripheral nerve disorder
10759,"dizziness ,leg pain ,back pain ,disturbance of memory ,leg weakness ",peripheral nerve disorder
10760,"dizziness ,abnormal involuntary movements ,leg pain ,back pain ,foot or toe pain ,disturbance of memory ,paresthesia ,arm weakness ",peripheral nerve disorder
10761,"dizziness ,abnormal involuntary movements ,leg pain ,arm pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,arm weakness ,leg weakness ",peripheral nerve disorder
10762,"arm pain ,loss of sensation ,arm weakness ",peripheral nerve disorder
10763,loss of sensation ,peripheral nerve disorder
10764,"dizziness ,abnormal involuntary movements ,back pain ,problems with movement ,loss of sensation ,paresthesia ,arm weakness ",peripheral nerve disorder
10765,"problems with movement ,disturbance of memory ,paresthesia ,arm weakness ",peripheral nerve disorder
10766,"abnormal involuntary movements ,leg pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ",peripheral nerve disorder
10767,"abnormal involuntary movements ,leg pain ,loss of sensation ,disturbance of memory ,paresthesia ",peripheral nerve disorder
10768,"dizziness ,abnormal involuntary movements ,leg pain ,arm pain ,back pain ,problems with movement ,loss of sensation ,disturbance of memory ",peripheral nerve disorder
10769,"dizziness ,abnormal involuntary movements ,leg pain ,arm pain ,back pain ,disturbance of memory ,arm weakness ",peripheral nerve disorder
10770,"abnormal involuntary movements ,foot or toe pain ,loss of sensation ",peripheral nerve disorder
10771,"abnormal involuntary movements ,leg pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ,leg weakness ",peripheral nerve disorder
10772,"abnormal involuntary movements ,paresthesia ,arm weakness ",peripheral nerve disorder
10773,"dizziness ,abnormal involuntary movements ,leg pain ,back pain ,problems with movement ,disturbance of memory ,leg weakness ",peripheral nerve disorder
10774,"dizziness ,foot or toe pain ,paresthesia ,arm weakness ",peripheral nerve disorder
10775,"dizziness ,abnormal involuntary movements ,leg pain ,back pain ,problems with movement ,disturbance of memory ,arm weakness ",peripheral nerve disorder
10776,"dizziness ,leg pain ,foot or toe pain ,loss of sensation ,disturbance of memory ,leg weakness ",peripheral nerve disorder
10777,"dizziness ,abnormal involuntary movements ,loss of sensation ,paresthesia ,leg weakness ",peripheral nerve disorder
10778,"abnormal involuntary movements ,back pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ",peripheral nerve disorder
10779,"dizziness ,abnormal involuntary movements ,arm pain ,back pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10780,"leg pain ,arm pain ,loss of sensation ,disturbance of memory ,paresthesia ,leg weakness ",peripheral nerve disorder
10781,"dizziness ,back pain ,foot or toe pain ,problems with movement ,paresthesia ",peripheral nerve disorder
10782,"dizziness ,abnormal involuntary movements ,leg pain ,disturbance of memory ,arm weakness ,leg weakness ",peripheral nerve disorder
10783,"arm pain ,foot or toe pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10784,"abnormal involuntary movements ,leg pain ,arm pain ,problems with movement ,arm weakness ",peripheral nerve disorder
10785,"dizziness ,disturbance of memory ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10786,"back pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ,leg weakness ",peripheral nerve disorder
10787,"leg pain ,arm pain ,problems with movement ,disturbance of memory ",peripheral nerve disorder
10788,"leg pain ,arm pain ,back pain ,foot or toe pain ,paresthesia ",peripheral nerve disorder
10789,"dizziness ,leg pain ,back pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ,leg weakness ",peripheral nerve disorder
10790,"leg pain ,arm pain ,problems with movement ,disturbance of memory ,leg weakness ",peripheral nerve disorder
10791,"dizziness ,problems with movement ,loss of sensation ,paresthesia ,arm weakness ",peripheral nerve disorder
10792,"leg pain ,arm pain ,arm weakness ,leg weakness ",peripheral nerve disorder
10793,"dizziness ,abnormal involuntary movements ,leg pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ,arm weakness ",peripheral nerve disorder
10794,"dizziness ,arm pain ,foot or toe pain ,problems with movement ,loss of sensation ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10795,"leg pain ,arm pain ,foot or toe pain ,loss of sensation ,disturbance of memory ,paresthesia ,arm weakness ,leg weakness ",peripheral nerve disorder
10796,"dizziness ,arm pain ,back pain ,problems with movement ,loss of sensation ,disturbance of memory ,paresthesia ,leg weakness ",peripheral nerve disorder
10797,"back pain ,foot or toe pain ,loss of sensation ,disturbance of memory ,arm weakness ",peripheral nerve disorder
10798,"dizziness ,leg pain ,arm pain ,back pain ,problems with movement ,disturbance of memory ",peripheral nerve disorder
10799,"back pain ,foot or toe pain ,disturbance of memory ,arm weakness ,leg weakness ",peripheral nerve disorder
10800,"abnormal involuntary movements ,leg pain ,problems with movement ,arm weakness ",peripheral nerve disorder
10801,"dizziness ,abnormal involuntary movements ,leg pain ,arm pain ,problems with movement ,loss of sensation ,disturbance of memory ,arm weakness ",peripheral nerve disorder
10802,"abnormal involuntary movements ,leg pain ,arm pain ",peripheral nerve disorder
10803,"dizziness ,arm pain ,back pain ,foot or toe pain ,arm weakness ",peripheral nerve disorder
